id,name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
414677,Lemon Grove Bundt Cake (Miss Grace Cake Company),225426,blucoat,PT1H5M,PT25M,PT1H30M,2010-02-25T23:29:00Z,"This recipe is for the famous Miss Grace Lemon Cake (which can be purchased online for about $30).  It makes a fabulously moist, buttery cake with a dense poundcake-like crumb and a bright lemony flavour.  It's even better a day or 2 after baking when the glaze has had a chance to fully moisten the cake.  You can substitute the buttermilk with yogurt.  Enjoy!","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/46/77/9lhZbOvkSmiIUYyOBML1_f6af0725-5604-41fe-82c5-ad36bd19c058.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/46/77/l6IC91UWTAuvcp7UO9U2-Lemon-Cake-Glazed.JPG"")",Dessert,"c(""Lemon"", ""Citrus"", ""Fruit"", ""Kid Friendly"", ""Kosher"", ""Brunch"", ""For Large Groups"", ""< 4 Hours"")","c(""1"", ""2"", ""3"", ""3"", ""1/2"", ""1/2"", ""1"", ""2"", ""2"", ""1/4"", ""2"", ""1 1/2"", ""1/4"")","c(""butter"", ""sugar"", ""eggs"", ""all-purpose flour"", ""baking soda"", ""salt"", ""buttermilk"", ""lemon peel"", ""fresh lemon juice"", ""butter"", ""confectioners' sugar"", ""lemon peel"", ""fresh lemon juice"")",4.5,4.0,389.5,15.7,9.5,78.4,244.1,59.3,0.8,40.7,4.3,16.0,,"c(""To Prepare Cake Batter: In a very large bowl cream the butter (1 cup) until light, slowly adding the granulated sugar and continuing to beat until the mixture is light and fluffy. Blend in one egg at a time."", ""In another bowl sift together the flour, soda and salt. Add the flour mixture alternately with the buttermilk to the creamed mixture, beginning and ending with the flour. Beat well after each addition. Mix in the rind and the juice (2 tablespoons each). Pour the batter into a greased and lightly floured 10-inch tube pan or a 12-cup bundt pan."", 
""Bake in a preheated 325F oven for 65-75 minutes or until a toothpick inserted in the center comes out clean. Place the pan on a rack to cool for 10 minutes then turn the cake out onto a rack and spread with as much Lemon Glaze as the cake will absorb (about 1/3 to 1/2 of the icing). Allow cake to cool completely, then frost with the remaining icing."", ""To Prepare Glaze:  In a mixing bowl blend together thoroughly the 1/4 cup of butter and the confectioners sugar. Mix in the remaining rind and juice, one tablespoon at a time, until the frosting is of spreading consistency. If the entire amount of lemon is used, the icing will be thin and runny. However a very tangy frosting greatly enhances the flavor of the cake. Thin frosting may be chilled a few minutes to make it easier to spread. Or you may want to add a little more confectioners sugar to the icing that remains to be spread on the cooled cake.""
)"
465455,Plum-Walnut-Cake With Cinnamon Streusel Topping,573325,Lalaloula,PT1H,PT25M,PT1H25M,2011-10-04T06:30:00Z,"This easy to make cake not only looks beautiful and is perfect for fall, but also tastes super yummy! 
You can play with this basic recipe by adding different nuts or using different fruits. You may also flavour the streusel topping differently.",character(0),Dessert,"c(""Plums"", ""Fruit"", ""Nuts"", ""Potluck"", ""Birthday"", ""< 4 Hours"", ""Easy"", ""From Scratch"")","c(""150"", ""120"", ""3"", ""1"", ""175"", ""2"", ""50"", ""500"", ""25"", ""25"", ""1"", ""25"")","c(""butter"", ""sugar"", ""eggs"", ""vanilla extract"", ""flour"", ""baking powder"", ""walnuts"", ""plums"", ""butter"", ""sugar"", ""cinnamon"", ""flour"")",,,3331.1,191.4,97.5,932.0,2188.2,367.6,17.2,197.4,52.2,,1 10 inch cake,"c(""In a big bowl cream butter, sugar, eggs and vanilla for 8 minutes."", ""In a second bowl combine flour, baking powder and walnuts. Add this to the butter mixture and stir to combine. The dough should be stiff, if its too runny add more flour until it drops very slowly from a spoon."", ""Spread dough in a greased spring-form pan of 26 cm/10 inches in diameter."", ""Top with the plums skin-side down lightly pressing the fruit into the dough."", ""For the streusel topping combine all ingredients using your hands and very quickly knead into streusel."", 
""Sprinkle topping over plums."", ""Bake in the preheated oven at 180°C/350°F for about 1 hours. Check the cake after 40 minutes and cover if necessary to prevent over browning."", ""This is great with whipped cream!"")"
28028,Borden's Mini Cheesecakes,27443,L DJ3309,PT20M,PT0S,PT20M,2002-05-13T17:49:00Z,"These are festive little cakes After cooled garnish with a sprinkle of cake sprinkles or get creative and use fresh berries; fresh sliced fruits; toasted coconut..... Prep time unknown; baking time 20 minutes
THE BORDEN'S EAGLE BRAND CONDENSED MILK PROVIDES THE SWEETNESS TO THE CHEESECAKE MIXTURE...SUGAR IS NOT NEEDED. (except for stated amount in crust.)","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/02/8/zpJSIHukTJ2lNLso886Q_8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/02/8/picsWMFxs.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/02/8/zBVPq1LeRrio6mJuATwx_9.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/02/8/BrqINvARTzmbm0hPh6Ng_7.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/02/8/picdTEwu1.jpg"")",Cheesecake,"c(""Dessert"", ""Cheese"", ""Potluck"", ""< 30 Mins"", ""Easy"")","c(""1 1/2"", ""1/4"", ""1/4"", ""3"", ""1"", ""3"", ""2"")","c(""sugar"", ""butter"", ""cream cheese"", ""eggs"", ""vanilla"")",5.0,14.0,210.8,14.3,7.9,65.6,164.4,16.9,0.1,14.3,4.2,,24 mini cakes,"c(""Preheat oven to 300 degrees F."", ""Line cupcake tin with cupcake papers (24)."", ""Combine crumbs, sugar and butter; press equal portions onto bottom of cupcake papers."", ""In large mixing bowl beat cheese until fluffy."", ""Gradually beat in condensed milk until smooth."", ""Add eggs and vanilla; mix well."", ""Spoon equal amounts into prepared cups (about 3 tbl per cup)."", ""Bake 20 minutes or until cakes spring back when touched lightly."", ""Cool and chill."", ""Garnish with fresh berries or sliced fruits; chocolate shavings; toasted coconut; or cake sprinkles for a festive look.""
)"
85876,Double Chocolate Cocoa Cupcakes,89831,Kittencalrecipezazz,PT20M,PT15M,PT35M,2004-03-06T19:59:00Z,Make and share this Double Chocolate Cocoa Cupcakes recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/picq3DvUH.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/picO4U6pc.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/picVNM0fT.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/picqYp0rn.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/picvSB91H.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/87/6/pic5hmkBP.jpg"")",Dessert,"""< 60 Mins""","c(""3/4"", ""1 1/4"", ""2"", ""1"", ""1 3/4"", ""1/2"", ""1"", ""1/2"", ""1"", ""1"")","c(""Crisco shortening"", ""sugar"", ""eggs"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""half-and-half cream"", ""milk"")",5.0,7.0,2260.5,125.5,46.7,230.8,1348.9,282.0,15.2,173.2,29.0,,2 dozen cupcakes,"c(""Heat oven to 375 degrees."", ""Line muffin cups with paper."", ""In a large mixing bowl, beat shortening and sugar until light and fluffy."", ""Add in eggs and vanilla, beat well."", ""Sift together flour, cocoa, baking soda and salt."", ""Add alternately with half and half cream OR milk (if using) to shortening mixture, beating well after each addition."", ""Stir in mini chocolate chips."", ""Fill muffin cups 3/4 full with batter."", ""Bake for 20-25 minutes, or until cupcakes test done."", ""remove from pans to wire rack and cool completely before icing.""
)"
175370,Trinity River Mud Cake With Flood Tide Icing,206101,Recipe Junkie,PT30M,PT20M,PT50M,2006-06-29T10:29:00Z,Make and share this Trinity River Mud Cake With Flood Tide Icing recipe from Food.com.,character(0),Dessert,"c(""Sweet"", ""< 60 Mins"", ""Oven"")","c(""1 1/2"", ""2"", ""4"", ""1"", ""1/3"", ""1"", ""1"", ""2"", ""1"", ""1/2"", ""1"", ""6"", ""1/3"", ""1"", ""2"")","c(""flour"", ""sugar"", ""eggs"", ""coconut"", ""butter"", ""margarine"", ""vanilla"", ""marshmallow creme"", ""butter"", ""margarine"", ""powdered sugar"", ""milk"", ""cocoa powder"", ""vanilla"")",,,956.6,53.8,22.7,132.6,513.9,113.2,6.9,81.5,13.6,12.0,,"c(""For cake:."", ""Mix eggs and sugar in mixer at high speed for 5 minutes."", ""Combine everything else except for marshmallow creme and mix well."", ""Combine the two mixtures together."", ""Bake in greased and floured 13x9x2\"" pan at 350 for 30 minutes."", ""Remove from oven and spread marshmallow creme on top of cake while hot."", ""Let stand for only a few minutes and ice cake by combining all icing ingredients, mixed well with mixer."", ""Spread icing very carefully over marshmallow creme."")"
167464,Wisconsin Tuna Cake With Lemon-Dill Sauce,253974,FLUFFSTER,PT15M,PT25M,PT40M,2006-05-09T20:48:00Z,"From Great American cookbook, these tuna cakes are a welcome change for any family. For light frying, choose a non-stick skillet.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/74/64/pichldaom.jpg""",Lunch/Snacks,"c(""Tuna"", ""High Protein"", ""Healthy"", ""High In..."", ""< 60 Mins"")","c(""1"", ""3/4"", ""1/4"", ""2"", ""1"", ""1/2"", ""1/2"", ""2"", ""1/4"", ""1"", ""1/4"", NA, NA, NA)","c(""Starkist tuna"", ""green onion"", ""pimientos"", ""egg"", ""low-fat milk"", ""lemon peel"", ""butter"", ""margarine"", ""chicken broth"", ""lemon juice"", ""dill weed"", ""zucchini"", ""carrot"", ""lemon slice"")",5.0,3.0,537.0,11.2,5.3,157.3,1582.5,18.1,1.4,3.4,86.1,4.0,,"c(""In a large bowl toss together tuna, bread crumbs. onions, and pimento."", ""In a small bowl beat together egg and milk; stir in lemon peel."", ""Stir into tuna mixture; toss until moistened."", ""With lightly floured hands, shape mixture into eight 4-inch patties."", ""In a large nonstick skillet melt butter. Fry patties, a few at a time, until golden brown on all sides, about 3 minutes per side."", ""Place on an ovenproof platter in a 300* oven until ready to serve."", ""For sauce:"", ""In a small saucepan heat broth, lemon juice and dill. For each serving, spoon shredded carrots and zucchini onto each plate; top with 2 tuna cakes. Top each cake with a half-slice lemon; spoon sauce over."", 
""Note: times are approximate."")"
144471,Quick and Easy Pumpkin Dump Cake,25812,sydney2462,PT1H,PT20M,PT1H20M,2005-11-11T16:02:00Z,"Got this from another board, easy Autumn recipe that will impress anyone.  This is a nice change from Pumpkin Pie.",character(0),Dessert,"c(""Thanksgiving"", ""For Large Groups"", ""Beginner Cook"", ""< 4 Hours"", ""Easy"")","c(""29"", ""12"", ""1"", ""1 1/2"", ""1/2"", ""3"", ""1"", ""3/4"")","c(""canned pumpkin"", ""evaporated milk"", ""granulated sugar"", ""cinnamon"", ""pumpkin pie spice"", ""ginger"", ""eggs"", ""butter"")",5.0,4.0,323.5,15.0,7.4,64.6,450.3,44.2,2.0,28.1,4.7,16.0,,"c(""Grease bottom of 9 X 13 inch pan."", ""Combine 1st six ingredients."", ""Pour into pan."", ""Sprinkle, then pack cake mix over top evenly."", ""Drizzle butter over entire cake."", ""Bake at 350 F for approximately 50 - 60 minutes (test for doneness)."", ""For extra elegance top slices with whipped cream sprinkled with the spices used in cake."")"
344665,Lemon-Blueberry Cake,1089050,mindsiview,PT1H,PT15M,PT1H15M,2008-12-22T19:48:00Z,Make and share this Lemon-Blueberry Cake recipe from Food.com.,character(0),Dessert,"c(""For Large Groups"", ""< 4 Hours"")","c(""3"", ""2"", ""1"", ""3/4"", ""1/2"", ""1/2"", ""1/4"", ""1"", ""3"", ""1/2"", ""1"", ""1/2"", ""2"")","c(""flour"", ""sugar"", ""baking powder"", ""baking soda"", ""cinnamon"", ""salt"", ""nutmeg"", ""fat-free buttermilk"", ""eggs"", ""canola oil"", ""lemon zest"", ""vanilla"", ""fresh blueberries"")",,,178.3,5.4,0.6,26.4,112.1,30.5,0.8,18.0,2.5,24.0,,"c(""Preheat oven to 350°F Spray a 10\"" Bundt pan with nonstick spray and dust with flour. Set aside."", ""Mix together flour, sugar, baking powder, baking soda, cinnamon, salt, and nutmeg in a large bowl."", ""In a second bowl, whisk together buttermilk, eggs, oil, lemon zest, and vanilla."", ""Add buttermilk mixture to flour mixture and stir until just blended."", ""Gently stir in the blueberries."", ""Pour batter into prepared pan."", ""Bake 60-70 minutes, or until a toothpick inserted in the center comes out clean."", 
""Let cool in the pan for 15 minutes. Remove cake and let cool on a rack."", ""NOTES: 182 cal, or 4 WW points a serving."")"
429182,Blueberry Oatcake,1630116,starcrazy9,PT1H,PT5M,PT1H5M,2010-06-09T13:54:00Z,Make and share this Blueberry Oatcake recipe from Food.com.,character(0),Quick Breads,"c(""Breads"", ""Healthy"", ""< 4 Hours"")","c(""1"", ""1 3/4"", ""1/2"", ""2"", ""1/2"", ""1/2"", ""1"", ""2/3"", ""1/4"", ""2"")","c(""blueberries"", ""flour"", ""rolled oats"", ""baking powder"", ""salt"", ""cinnamon"", ""granulated sugar"", ""vanilla yogurt"", ""milk"", ""eggs"")",,,2101.8,22.7,8.8,452.8,2141.7,429.4,14.0,223.8,50.5,,1 loaf,"c(""Grease 9x5x3 loaf pan."", ""Preheat oven to 350 degrees."", ""Combine blueberries, flour, oats, baking powder, salt, cinnamon and sugar in a large bowl."", ""In another bowl, whisk together yogurt, milk and eggs."", ""Pour the yogurt mixture into dry ingredients and stir until blended."", ""Spoon into pan."", ""Bake at 350 for 60-65 minutes  or until toothpick comes out clean."")"
280696,Poppy Seed Cake (Low Fat),452576,catercow,PT1H,PT15M,PT1H15M,2008-01-22T22:44:00Z,"This is my lower fat version of the recipe posted by Whisper.
Very delicious and was a great start to Hungarian Day :)","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/06/96/picobzrDT.jpg""",Breads,"c(""Dessert"", ""Hungarian"", ""European"", ""Healthy"", ""Kid Friendly"", ""Sweet"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""1"", ""2"", ""1/4"", ""1/4"", ""1"", ""3/4"", ""1"", ""1"", ""1"", ""1"")","c(""flour"", ""salt"", ""baking powder"", ""eggs"", ""applesauce"", ""water"", ""Splenda Sugar Blend for Baking"", ""skim milk"", ""poppy seed"", ""vanilla extract"")",3.0,1.0,194.2,5.9,0.9,31.4,250.4,30.5,0.8,5.8,4.2,12.0,,"c(""Mix all ingredients and beat about 2 minutes."", ""Pour into greased bundt pan."", ""Bake at 350 degrees for 1 hour or until done (will be golden brown)."", ""Cool 2-3 minutes before removing from pan."")"
63849,Flannel Cakes,37779,ratherbeswimmin,PT15M,PT30M,PT45M,2003-06-05T20:14:00Z,Make and share this Flannel Cakes recipe from Food.com.,character(0),Breakfast,"c(""Kid Friendly"", ""Brunch"", ""< 60 Mins"", ""Stove Top"")","c(""3"", ""3"", ""1 1/2"", ""1 1/2"", ""3/4"", ""1"", ""3"")","c(""eggs"", ""sugar"", ""unbleached all-purpose flour"", ""baking powder"", ""salt"", ""milk"", ""unsalted butter"")",4.0,1.0,126.2,5.0,2.7,63.4,218.9,16.3,0.4,3.3,3.9,,12 5inch pancakes,"c(""In a mixing bowl, add the eggs and sugar; beat on high speed for about 5 minutes or until light and fluffy."", ""Sift the flour, baking powder, and salt into another bowl."", ""Stir 1 cup of milk and the melted butter gently into the egg mixture just until blended."", ""Pour the liquid ingredients over the dry."", ""Fold gently until the dry ingredients are moistened."", ""If the batter seems too thick, add milk 1 tablespoon at a time."", ""Do not over mix."", ""Heat a non-stick skillet or griddle over medium heat until it is hot enough for a drop of water to sizzle."", 
""Brush skillet with a small amount of oil or spray with non-stick cooking spray."", ""Pour 1/3 cup batter into the skillet; spread evenly."", ""Lower heat to med-low."", ""Cook until top side is covered with tiny bubbles and bottom side is golden."", ""Flip pancake and cook until lightly browned."", ""Keep pancakes warm while cooking the rest of the batter."", ""Serve with syrup of your choice."")"
164708,Lemon Apricot Cake,9717,carolinafan,PT30M,PT40M,PT1H10M,2006-04-17T17:03:00Z,Make and share this Lemon Apricot Cake recipe from Food.com.,character(0),Dessert,"c(""Low Protein"", ""Healthy"", ""For Large Groups"", ""< 4 Hours"")","c(NA, ""1"", ""1"", ""1"", ""3"", ""1"", NA)","c(""water"", ""sour cream"", ""eggs"")",,,293.1,7.8,2.7,46.6,251.5,54.9,0.5,30.7,3.4,16.0,,"c(""Preheat oven to 350.  Spray two 9-inch layer pans with cooking spray."", ""Combine cake mix, water, sour cream and eggs in large bowl.  Mix on medium speed for 2 minutes, scraping bowl occasionally.  Pour evenly into prepared pans."", ""Bake for 30 to 35 minutes or until wooden toothpick inserted in center comes out clean."", ""Cool in pans on wire rack for 15 minutes.  Remove from pans; cool completely."", ""To serve, slice each layer in half horizontally making 4 layers.  Place first layer on serving plate.  Spread cake with 1/2 cup preserves."", 
""Repeat layering with cake and preserves.  Use remaining preserves for top of the cake allowing preserves to drip down the sides of the cake."", ""Serve each slice with a dollop of whipped topping, if desired."")"
74637,Caesar Salad With Mini Crab Cakes,68357,BeachGirl,PT15M,PT45M,PT1H,2003-10-31T20:00:00Z,"You'll be glad you tried this recipe, and your friends &amp; guests will love you! Although it takes a little extra effort to make small crab cakes, they cook in nothing flat. They can be made ahead, and cooked ahead (then reheated), or cooked at the last minute. Perfect for a brunch, luncheon, appetizer, or light, romantic supper. For a bite-sized appetizer, place mini-crabcakes on a warm serving tray. Garnish tray with small sprigs of fresh parsley and basil. Place a very small dollop of Caesar Dressing on each crabcake, top with garnish of your choice, and serve while warm. If this salad is served as a first-course to a main entree, this will serve 10 people (3 crab cakes each). The seasoning for these crab cakes was inspired by recipe #68552, which I scaled down and modified.",character(0),One Dish Meal,"c(""Crab"", ""Cheese"", ""Brunch"", ""< 60 Mins"", ""Refrigerator"", ""Stove Top"")","c(""6"", ""1/2"", ""1"", ""1"", ""1/4"", ""1/2"", ""1/4 - 1/2"", ""1/2 - 3/4"", ""4"", ""4"", ""4"", ""4"", ""1/3"", ""1"", ""1/2"", NA, ""1/2 - 3/4"", ""4 -8"", ""1 1/2"", ""72"", ""6"")","c(""romaine lettuce"", ""red bell pepper"", ""purple onion"", ""lump crabmeat"", ""sea salt"", ""salt"", ""cayenne pepper"", ""Dijon mustard"", ""celery"", ""yellow onions"", ""mayonnaise"", ""eggs"", ""fresh lemon juice"", ""canola oil"", ""cornmeal"", ""parmesan cheese"", ""seasoned croutons"", ""fresh parsley"", ""basil"")",,,449.1,25.4,7.2,118.4,1196.4,24.6,2.9,4.2,31.0,6.0,30-32 2inch mini crabcakes,"c(""SALAD: Toss together shredded romaine, purple onion, and julienned red bell pepper."", ""Refrigerate until serving time."", ""CRAB CAKES: In large bowl, mix salt, Old Bay Seasoning, cayenne pepper, 1/2 cup fresh breadcrumbs, dijon mustard, celery, bell pepper, onion, horseradish, mayonnaise, lemon juice, and egg."", ""Mix well."", ""Add crab meat and gently stir, leaving crab in as large a hunks as you can."", ""If mixture appears too soft, add the remaining breadcrumbs, and gently stir."", ""Mixture should still be somewhat soft but not runny."", 
""Place 1/4 cup cornmeal on large cookie sheet, scattering to form a thin coating over entire surface."", ""Set aside."", ""Place 1/4 cornmeal on salad-sized plate."", ""With a tablespoon measure, scoop crab mixture and gently place on cornmeal."", ""Shape into a 2-inch patty, pressing any stray crab mixture around edges to form a round patty."", ""Gently turn crab cake over to get cornmeal on second side."", ""Place crab cakes on large, cornmeal-coated cookie sheet."", ""Repeat process until all crab cakes are made (about 30-32), adding more cornmeal to small plate, if needed."", 
""Cover crab cakes with plastic wrap and refrigerate, to chill- 30 minutes up to 24 hours."", ""TO COOK CRAB CAKES: In large skillet, add canola oil to depth of 1/4-inch."", ""Heat on medium-high heat until hot."", ""Add crab cakes (do not crowd), and cook until browned, turn over and cook on second side until browned."", ""Total cooking time should be about 4-5 minutes."", ""Add more oil to pan, as needed."", ""Repeat until all crab cakes are browned on both sides."", ""PRESENTATION: On each plate, place 1/6 of shredded lettuce mixture."", 
""Top salad with 5 hot crab cakes, placing one in the center."", ""Immediately sprinkle 2 tablespoons Parmesan cheese over warm crab cakes."", ""Place 12 croutons around outer edge of lettuce."", ""Drizzle Caesar Salad dressing in a spiral over crab cakes and salad."", ""Garnish center crab cake with parsley or basil."", ""TO SERVE CRAB CAKES LATER: Place cooled crab cakes in covered flat-bottomed dish, separating each layer with waxed paper."", ""Cover and refrigerate up to 2 days."", ""To reheat, place crab cakes in toaster over and toast just until hot."", 
""Or place in single layer on cookie sheet and bake in preheated 425 degree oven until hot- about 3-4 minutes."", ""Do not let them dry out!"", ""Serve."")"
